"participantnum";"date";"ms_condition";"dv_order";"prous1";"prous2";"prous3";"prous4";"prous5";"antius1";"antius2";"antius3";"antius4";"antius5";"cheerful";"sad";"active";"angryatself";"disgusted";"calm";"guilty";"enthusiastic";"attentive";"afraid";"joyful";"downhearted";"bashful";"tired";"nervous";"sheepish";"sluggish";"amazed";"lonely";"distressed";"daring";"shaky";"sleepy";"blameworthy";"surprised";"happy";"excited";"determined";"strong";"timid";"hostile";"frightened";"scornful";"alone";"proud";"astonished";"relaxed";"alert";"jittery";"interested";"irritable";"upset";"lively";"loathing";"delighted";"angry";"ashamed";"confident";"inspired";"bold";"atease";"energetic";"fearless";"blue";"scared";"concentrating";"disgustedwithself";"shy";"drowsy";"dissatisfiedwithself";"countryofbirth";"race";"americanid";"msincomplete";"expert";"source";"location";"proauth_avg";"antiauth_avg";"pro_minus_anti";"pass_ER1";"pass_ER2";"pass_ER3"
"16";NA;"tv";"pro-first";6;6;6;7;7;7;7;8;4;7;"4";"1";"2";"1";"2";"5";"1";"4";"4";"1";"4";"1";"3";"3";"1";"2";"3";"1";"2";"2";"2";"2";"2";"2";"1";"4";"2";"3";"3";"4";"1";"1";"1";"3";"3";"1";"3";"4";"2";"3";"1";"1";"3";"1";"3";"2";"1";"4";"2";"2";"4";"3";"3";"1";"1";"5";"1";"3";"3";"1";"2";"4";7;"0";1;"vcu";"vcu";6,66666666666667;6,33333333333333;0,333333333333334;TRUE;FALSE;FALSE
"17";NA;"tv";"pro-first";7;7;6;6;4;5;3;4;2;3;"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"2";"2";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"2";"1";"4";"2";"1";"1";"1";7;"0";1;"vcu";"vcu";5,33333333333333;3;2,33333333333333;TRUE;TRUE;TRUE
"18";NA;"ms";"pro-first";7;8;8;7;8;7;6;8;6;7;"3";"1";"2";"1";"1";"3";"1";"2";"5";"2";"2";"1";"2";"2";"3";"2";"2";"1";"1";"1";"2";"3";"2";"1";"3";"2";"2";"4";"3";"1";"1";"1";"1";"1";"3";"2";"3";"4";"3";"4";"4";"1";"3";"1";"2";"1";"1";"3";"1";"2";"3";"3";"1";"1";"1";"5";"1";"3";"2";"1";"1";"1";7;"0";1;"vcu";"vcu";7,66666666666667;7;0,666666666666667;TRUE;TRUE;TRUE
"19";NA;"tv";"pro-first";9;8;6;8;6;9;7;7;8;6;"3";"1";"2";"2";"1";"5";"1";"1";"4";"1";"1";"1";"1";"4";"1";"1";"2";"1";"1";"1";"1";"1";"4";"1";"1";"2";"2";"4";"4";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"2";"2";"1";"3";"1";"1";"1";"1";"3";"2";"1";"4";"1";"1";"2";"1";"5";"1";"1";"4";"1";"1";"2";8;"0";1;"vcu";"vcu";6,66666666666667;7;-0,333333333333333;TRUE;FALSE;FALSE
"20";NA;"tv";"anti-first";8;8;8;8;8;5;5;5;5;5;"4";"1";"3";"1";"1";"3";"2";"3";"3";"1";"3";"1";"1";"1";"1";"1";"1";"2";"2";"1";"3";"1";"1";"1";"2";"5";"2";"5";"4";"1";"1";"1";"1";"2";"3";"1";"4";"2";"1";"3";"1";"1";"2";"1";"3";"1";"1";"3";"3";"3";"3";"3";"2";"1";"1";"3";"1";"1";"1";"1";"1";"1";7;"0";1;"vcu";"vcu";8;5;3;TRUE;TRUE;TRUE
"21";NA;"ms";"anti-first";8;8;7;8;8;4;5;6;4;6;"2";"4";"1";"4";"1";"1";"1";"2";"4";"5";"2";"3";"2";"3";"4";"2";"2";"2";"3";"4";"1";"3";"3";"2";"1";"2";"1";"2";"2";"2";"1";"4";"1";"3";"1";"1";"1";"1";"1";"2";"1";"4";"2";"3";"2";"1";"3";"1";"1";"1";"2";"2";"3";"4";"4";"3";"4";"3";"3";"5";"2";"1";7;"0";1;"vcu";"vcu";7,66666666666667;5,33333333333333;2,33333333333333;TRUE;FALSE;FALSE
"22";NA;"ms";"pro-first";7;6;4;5;6;7;7;4;4;4;"4";"1";"1";"1";"1";"2";"1";"1";"3";"1";"2";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"4";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"3";"1";"2";"1";"2";"1";"1";"1";"3";"1";"1";"2";"1";"2";"1";6;"0";1;"vcu";"vcu";5;4;1;TRUE;FALSE;FALSE
"23";NA;"tv";"pro-first";8;8;8;8;8;9;6;7;5;7;"2";"3";"1";"1";"1";"3";"1";"1";"2";"1";"3";"1";"1";"5";"1";"1";"3";"1";"1";"1";"3";"1";"5";"1";"3";"2";"1";"4";"3";"1";"1";"1";"1";"1";"1";"3";"4";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"4";"3";"1";"1";"1";"3";"1";"1";"1";"1";"1";"2";"1";"1";"1";9;"0";1;"vcu";"vcu";8;6,33333333333333;1,66666666666667;TRUE;TRUE;TRUE
"24";NA;"tv";"anti-first";5;4;5;6;5;5;4;5;5;5;"3";"1";"3";"1";"1";"4";"1";"2";"4";"1";"3";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"3";"2";"2";"2";"2";"1";"1";"1";"1";"1";"1";"4";"4";"1";"4";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"4";"3";"2";"1";"1";"3";"1";"1";"2";"1";"1";"1";7;"0";1;"vcu";"vcu";5,33333333333333;5;0,333333333333333;TRUE;TRUE;TRUE
"25";NA;"ms";"anti-first";9;9;8;8;8;2;2;1;1;1;"3";"3";"3";"1";"1";"3";"1";"3";"3";"2";"3";"2";"2";"4";"1";"1";"2";"5";"1";"3";"2";"1";"4";"1";"3";"4";"5";"4";"3";"3";"2";"2";"3";"1";"4";"3";"3";"3";"3";"3";"1";"2";"3";"3";"3";"2";"1";"5";"3";"2";"3";"5";"3";"2";"2";"5";"1";"2";"2";"1";"2";"2";6;"0";1;"vcu";"vcu";8;1;7;TRUE;FALSE;FALSE
"26";NA;"ms";"pro-first";7;7;7;8;7;8;8;8;8;8;"2";"2";"2";"1";"2";"4";"1";"1";"4";"2";"1";"1";"1";"2";"2";"1";"2";"1";"1";"2";"1";"2";"2";"1";"1";"1";"1";"2";"4";"2";"1";"2";"1";"1";"2";"1";"3";"4";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"1";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"1";"2";7;"0";1;"vcu";"vcu";7,33333333333333;8;-0,666666666666667;TRUE;FALSE;FALSE
"27";NA;"tv";"anti-first";7;7;7;7;7;7;6;5;5;5;"1";"4";"3";"5";"2";"3";"3";"3";"3";"3";"3";"3";"4";"4";"4";"3";"4";"3";"4";"3";"3";"1";"4";"4";"2";"3";"3";"3";"3";"3";"3";"3";"3";"4";"2";"3";"2";"2";"3";"3";"4";"4";"3";"3";"3";"3";"5";"3";"3";"3";"2";"3";"2";"3";"2";"3";"5";"4";"4";"5";"2";"4";6;"0";1;"vcu";"vcu";7;5;2;TRUE;FALSE;FALSE
"28";NA;"ms";"anti-first";5;4;6;5;3;8;8;8;7;7;"3";"1";"2";"1";"1";"4";"1";"2";"4";"1";"3";"1";"1";"2";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"1";"3";"2";"2";"3";"2";"1";"1";"1";"1";"2";"1";"3";"3";"1";"3";"1";"1";"1";"1";"2";"1";"1";"3";"2";"1";"4";"2";"2";"1";"1";"3";"1";"1";"1";"1";"1";"2";4;"0";1;"vcu";"vcu";4,66666666666667;7,33333333333333;-2,66666666666667;TRUE;FALSE;FALSE
"29";NA;"ms";"anti-first";7;7;7;7;7;7;7;7;7;6;"3";"2";"3";"1";"1";"4";"1";"3";"4";"1";"3";"1";"3";"3";"1";"1";"3";"1";"2";"1";"3";"3";"3";"1";"1";"3";"1";"3";"4";"2";"1";"1";"1";"2";"3";"1";"4";"4";"1";"1";"1";"1";"2";"1";"3";"1";"1";"2";"1";"1";"3";"2";"2";"2";"1";"4";"1";"1";"3";"2";"1";"2";6;"0";1;"vcu";"vcu";7;6,66666666666667;0,333333333333333;TRUE;FALSE;FALSE
"30";NA;"tv";"pro-first";8;8;9;9;9;9;6;7;9;6;"5";"1";"4";"1";"2";"4";"1";"5";"4";"1";"5";"1";"5";"2";"1";"2";"2";"4";"1";"2";"5";"2";"3";"1";"1";"5";"5";"4";"4";"2";"1";"1";"1";"1";"4";"5";"3";"4";"1";"5";"1";"1";"5";"1";"4";"1";"1";"5";"4";"4";"5";"4";"5";"1";"1";"4";"1";"1";"1";"1";"1";"4";8;"0";1;"vcu";"vcu";9;7,33333333333333;1,66666666666667;TRUE;FALSE;FALSE
"31";NA;"ms";"anti-first";8;8;5;7;5;4;4;5;3;4;"2";"1";"2";"1";"1";"5";"1";"2";"4";"1";"2";"2";"2";"3";"1";"2";"3";"2";"1";"1";"1";"1";"4";"1";"1";"5";"1";"3";"3";"1";"1";"1";"1";"2";"4";"1";"5";"3";"1";"4";"1";"1";"2";"1";"2";"1";"1";"5";"2";"3";"4";"3";"1";"1";"1";"5";"1";"1";"1";"1";"1";"1";9;"0";1;"vcu";"vcu";5,66666666666667;4;1,66666666666667;TRUE;TRUE;TRUE
"32";NA;"tv";"anti-first";9;8;7;8;8;8;7;6;6;6;"3";"1";"3";"1";"1";"5";"1";"1";"4";"1";"1";"1";"1";"5";"1";"1";"4";"1";"1";"3";"1";"1";"5";"1";"1";"3";"1";"3";"2";"1";"1";"1";"1";"2";"1";"1";"3";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"3";"1";"3";"2";"1";"3";"1";"1";"4";"1";"1";"4";"3";"1";"1";8;"0";1;"vcu";"vcu";7,66666666666667;6;1,66666666666667;TRUE;TRUE;TRUE
"33";NA;"ms";"pro-first";7;7;6;7;5;7;5;6;3;5;"1";"5";"1";"4";"2";"1";"4";"1";"3";"5";"1";"4";"1";"4";"5";"1";"1";"1";"1";"5";"1";"4";"1";"4";"2";"1";"1";"1";"1";"4";"1";"5";"1";"4";"1";"5";"1";"4";"4";"1";"4";"5";"1";"1";"1";"5";"4";"1";"1";"2";"1";"1";"1";"5";"5";"4";"3";"1";"1";"4";"1";"2";8;"0";1;"vcu";"vcu";6;4,66666666666667;1,33333333333333;TRUE;FALSE;FALSE
"34";NA;"ms";"anti-first";5;5;6;6;7;8;7;6;5;6;"4";"1";"3";"1";"1";"3";"1";"4";"3";"1";"4";"2";"1";"3";"1";"1";"2";"3";"1";"1";"3";"1";"3";"1";"1";"4";"5";"2";"4";"1";"1";"1";"1";"1";"4";"2";"3";"1";"1";"3";"2";"1";"4";"1";"4";"1";"1";"4";"5";"2";"3";"4";"1";"1";"1";"3";"1";"1";"2";"1";"1";"1";4;"0";1;"vcu";"vcu";6,33333333333333;5,66666666666667;0,666666666666666;TRUE;TRUE;FALSE
"35";NA;"ms";"anti-first";7;7;7;8;7;4;2;2;3;4;"2";"1";"2";"1";"1";"3";"1";"2";"3";"1";"1";"1";"1";"5";"1";"1";"2";"1";"2";"2";"1";"2";"5";"1";"1";"2";"2";"3";"3";"1";"2";"1";"1";"3";"2";"1";"5";"4";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"5";"2";"4";"1";"1";"4";"1";"3";"1";"1";"2";"4";1;"0";1;"vcu";"vcu";7,33333333333333;3;4,33333333333333;TRUE;FALSE;FALSE
"36";NA;"ms";"pro-first";7;6;7;6;6;8;8;8;3;7;"1";"1";"4";"1";"1";"5";"1";"3";"5";"1";"1";"1";"3";"2";"2";"1";"2";"1";"1";"1";"3";"1";"2";"1";"1";"2";"2";"3";"4";"1";"1";"1";"1";"1";"3";"1";"5";"5";"1";"3";"2";"1";"4";"1";"1";"1";"1";"3";"2";"3";"5";"2";"3";"1";"1";"5";"2";"3";"2";"1";"1";"2";1;"0";1;"vcu";"vcu";6,33333333333333;6;0,333333333333333;TRUE;FALSE;FALSE
"37";NA;"tv";"anti-first";7;7;6;7;6;6;5;6;4;5;"4";"1";"3";"1";"1";"3";"1";"3";"4";"2";"4";"1";"3";"4";"4";"2";"2";"3";"2";"2";"1";"3";"4";"1";"2";"5";"4";"3";"4";"5";"1";"2";"1";"2";"3";"2";"5";"3";"3";"3";"1";"1";"2";"1";"5";"1";"1";"1";"2";"2";"4";"3";"3";"1";"2";"4";"1";"5";"4";"1";"1";"6";6;"0";1;"vcu";"vcu";6,33333333333333;5;1,33333333333333;TRUE;FALSE;FALSE
"38";NA;"ms";"anti-first";8;9;4;8;5;8;9;4;6;5;"4";"1";"2";"1";"1";"5";"1";"4";"4";"1";"3";"1";"2";"2";"2";"1";"1";"2";"1";"1";"4";"1";"2";"1";"1";"5";"3";"3";"5";"2";"1";"1";"1";"1";"3";"2";"5";"4";"1";"3";"1";"1";"3";"1";"5";"1";"1";"4";"5";"2";"5";"3";"3";"1";"1";"4";"1";"1";"1";"1";"1";"2";9;"0";1;"vcu";"vcu";5,66666666666667;5;0,666666666666667;TRUE;FALSE;FALSE
"40";NA;"tv";"pro-first";6;6;4;5;5;4;1;3;2;1;"2";"1";"2";"1";"3";"5";"1";"1";"2";"1";"1";"1";"1";"2";"1";"2";"2";"1";"1";"1";"1";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"1";"1";"4";"1";"1";"1";"3";"1";"1";"1";"2";"1";"1";"3";"1";"2";"4";"1";"3";"1";"2";"2";"1";"1";"3";"1";"1";"6";9;"0";1;"vcu";"vcu";4,66666666666667;2;2,66666666666667;TRUE;FALSE;FALSE
"41";NA;"tv";"pro-first";8;8;8;8;7;6;6;6;7;6;"1";"5";"2";"2";"1";"4";"1";"1";"1";"1";"1";"4";"1";"5";"1";"1";"5";"1";"5";"1";"3";"1";"5";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"5";"1";"1";"5";"1";"1";"1";"3";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"3";"5";"3";"1";"4";8;"0";1;"vcu";"vcu";7,66666666666667;6,33333333333333;1,33333333333333;TRUE;FALSE;FALSE
"42";NA;"tv";"pro-first";7;7;5;5;6;6;7;4;5;5;"1";"1";"2";"1";"1";"4";"1";"1";"3";"1";"1";"1";"1";"4";"1";"1";"3";"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"2";"3";"1";"1";"2";"1";"1";"3";"1";"1";"4";5;"0";1;"vcu";"vcu";5,33333333333333;4,66666666666667;0,666666666666666;TRUE;FALSE;FALSE
"43";NA;"ms";"pro-first";7;8;7;5;4;5;4;5;2;5;"1";"3";"1";"4";"3";"2";"2";"1";"3";"2";"1";"1";"1";"5";"3";"1";"4";"1";"3";"3";"3";"2";"4";"3";"4";"1";"1";"2";"4";"2";"2";"3";"2";"4";"1";"2";"1";"3";"2";"1";"5";"4";"1";"2";"1";"4";"2";"1";"2";"3";"2";"1";"4";"4";"2";"1";"5";"2";"5";"1";"1";"1";9;"0";1;"vcu";"vcu";5,33333333333333;4;1,33333333333333;TRUE;TRUE;TRUE
"45";NA;"ms";"anti-first";9;9;9;9;9;2;1;5;1;5;"4";"1";"4";"1";"1";"4";"1";"4";"3";"1";"5";"1";"3";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"5";"3";"3";"5";"1";"1";"1";"1";"1";"4";"1";"4";"1";"1";"2";"1";"1";"3";"1";"4";"1";"1";"4";"3";"4";"4";"4";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";9;"0";1;"vcu";"vcu";9;3,66666666666667;5,33333333333333;TRUE;TRUE;TRUE
"46";NA;"tv";"anti-first";7;7;7;7;7;6;6;6;6;6;"3";"1";"3";"1";"2";"3";"1";"2";"4";"1";"1";"1";"1";"3";"1";"1";"2";"2";"1";"1";"2";"1";"2";"1";"1";"1";"2";"3";"2";"1";"1";"1";"1";"1";"2";"2";"2";"3";"1";"3";"1";"1";"2";"1";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"3";"1";"1";"2";"2";"1";"4";8;"0";1;"vcu";"vcu";7;6;1;TRUE;FALSE;FALSE
"47";NA;"ms";"anti-first";5;4;4;5;5;7;7;6;7;7;"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";2;"0";1;"vcu";"vcu";4,66666666666667;6,66666666666667;-2;TRUE;FALSE;FALSE
"48";NA;"ms";"anti-first";7;7;6;6;6;5;5;6;5;6;"2";"1";"3";"1";"1";"5";"1";"2";"3";"1";"3";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"3";"1";"3";"1";"1";"1";"1";"1";"1";"5";"4";"1";"4";"1";"1";"3";"1";"3";"1";"1";"4";"1";"1";"5";"3";"1";"1";"1";"3";"1";"1";"1";"1";"1";"4";7;"0";1;"vcu";"vcu";6;5,66666666666667;0,333333333333333;TRUE;FALSE;FALSE
"49";NA;"tv";"pro-first";8;7;8;8;8;8;7;8;8;8;"1";"4";"1";"1";"1";"2";"1";"2";"4";"4";"1";"2";"1";"4";"1";"1";"4";"2";"4";"3";"1";"2";"4";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"5";"1";"1";"2";"2";"1";"1";"4";"2";"1";"4";"2";"1";"1";"3";"1";"1";"3";"1";"1";"4";"1";"3";"4";"4";"5";"4";"1";"2";3;"0";1;"vcu";"vcu";8;8;0;TRUE;FALSE;FALSE
"50";NA;"ms";"anti-first";7;7;7;8;8;7;8;7;6;6;"3";"1";"4";"1";"1";"5";"1";"3";"5";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"5";"4";"1";"1";"1";"1";"1";"3";"1";"5";"5";"1";"4";"1";"1";"4";"1";"4";"1";"1";"4";"4";"2";"5";"4";"2";"1";"1";"5";"1";"2";"1";"1";"1";"2";6;"0";1;"vcu";"vcu";7,66666666666667;6,33333333333333;1,33333333333333;TRUE;FALSE;FALSE
"51";NA;"tv";"anti-first";7;7;7;7;6;7;7;7;6;6;"2";"3";"1";"1";"2";"3";"1";"1";"2";"1";"2";"1";"2";"4";"3";"1";"4";"2";"2";"1";"2";"2";"4";"1";"2";"3";"1";"3";"2";"2";"1";"1";"2";"2";"2";"1";"3";"2";"3";"1";"2";"1";"2";"1";"2";"1";"2";"3";"2";"1";"2";"1";"2";"1";"2";"4";"1";"2";"4";"1";"1";"1";6;"0";1;"vcu";"vcu";6,66666666666667;6,33333333333333;0,333333333333334;TRUE;TRUE;FALSE
"52";NA;"ms";"pro-first";7;7;6;9;7;8;7;7;9;8;"1";"1";"2";"1";"1";"4";"1";"1";"4";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"4";"4";"1";"3";"1";"1";"4";"1";"2";"1";"1";"3";"4";"1";"3";"2";"1";"1";"1";"4";"1";"2";"1";"1";"1";"6";8;"0";1;"vcu";"vcu";7,33333333333333;8;-0,666666666666667;TRUE;FALSE;FALSE
"53";NA;"ms";"pro-first";6;5;6;6;4;4;5;5;4;4;"1";"3";"1";"1";"1";"3";"1";"1";"3";"1";"1";"3";"1";"5";"3";"1";"4";"1";"2";"1";"1";"3";"4";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"3";"1";"3";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"2";"1";"1";"4";"1";"2";"4";7;"0";1;"vcu";"vcu";5,33333333333333;4,33333333333333;1;TRUE;FALSE;FALSE
"54";NA;"tv";"anti-first";9;9;7;9;9;8;8;8;8;9;"3";"4";"1";"4";"1";"5";"1";"1";"5";"5";"4";"2";"3";"5";"5";"2";"1";"5";"5";"1";"5";"1";"5";"1";"4";"4";"2";"5";"5";"2";"3";"3";"2";"5";"5";"2";"3";"3";"3";"3";"1";"5";"5";"1";"2";"5";"1";"4";"5";"3";"2";"2";"5";"2";"5";"3";"1";"3";"4";"4";"2";"6";1;"0";1;"vcu";"vcu";8,33333333333333;8,33333333333333;0;TRUE;FALSE;FALSE
"55";NA;"tv";"pro-first";6;6;8;7;7;6;4;7;7;6;"3";"4";"1";"1";"2";"3";"2";"1";"4";"2";"2";"4";"1";"4";"3";"1";"4";"1";"3";"5";"1";"2";"4";"1";"1";"1";"3";"2";"2";"3";"2";"3";"3";"4";"1";"1";"2";"3";"1";"2";"2";"3";"1";"1";"1";"3";"1";"1";"1";"2";"2";"1";"1";"4";"3";"4";"2";"3";"4";"1";"1";"4";6;"0";1;"vcu";"vcu";7,33333333333333;6,66666666666667;0,666666666666666;TRUE;FALSE;FALSE
"56";NA;"tv";"pro-first";7;8;8;7;7;7;5;6;6;8;"1";"1";"4";"1";"1";"5";"1";"1";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"5";"1";"1";"1";"1";"1";"4";5;"0";1;"vcu";"vcu";7,33333333333333;6,66666666666667;0,666666666666666;TRUE;FALSE;FALSE
"57";NA;"tv";"anti-first";5;6;5;5;5;6;5;5;4;5;"1";"1";"1";"1";"1";"3";"1";"1";"4";"1";"1";"1";"2";"4";"1";"1";"2";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"4";7;"0";1;"vcu";"vcu";5;4,66666666666667;0,333333333333333;TRUE;FALSE;FALSE
"58";NA;"ms";"pro-first";7;7;7;7;7;8;7;7;7;7;"1";"2";"2";"2";"1";"2";"1";"1";"1";"1";"2";"1";"1";"4";"3";"1";"4";"1";"3";"1";"1";"2";"5";"1";"1";"2";"2";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"2";"3";"3";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"3";"1";"1";"3";"2";NA;NA;7;"0";1;"vcu";"vcu";7;7;0;TRUE;NA;NA
"59";NA;"tv";"anti-first";9;7;9;5;9;9;9;9;5;9;"2";"1";"3";"1";"1";"3";"1";"3";"3";"1";"2";"1";"1";"4";"1";"2";"2";"1";"1";"1";"1";"1";"4";"1";"1";"3";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"3";"2";"1";"1";"1";"3";"1";"1";"3";"3";"1";"3";"3";"3";"1";"1";"3";"1";"1";"2";"1";"1";"2";3;"0";1;"vcu";"vcu";7,66666666666667;7,66666666666667;0;TRUE;FALSE;FALSE
"60";NA;"ms";"anti-first";9;8;6;8;7;7;6;7;5;4;"3";"2";"4";"2";"1";"4";"2";"3";"4";"1";"2";"1";"1";"5";"1";"1";"3";"1";"1";"3";"3";"1";"4";"1";"3";"3";"1";"4";"3";"1";"1";"1";"1";"2";"3";"1";"2";"5";"1";"1";"1";"2";"3";"1";"3";"1";"3";"4";"3";"3";"3";"1";"3";"1";"1";"5";"2";"3";"4";"1";"1";"2";9;"0";1;"vcu";"vcu";7;5,33333333333333;1,66666666666667;TRUE;FALSE;FALSE
"61";NA;"tv";"pro-first";7;6;6;7;5;6;4;7;4;6;"3";"1";"3";"2";"1";"4";"3";"1";"4";"2";"2";"2";"1";"4";"2";"3";"4";"1";"3";"2";"2";"1";"4";"4";"4";"3";"1";"4";"2";"1";"2";"1";"2";"3";"3";"1";"4";"2";"3";"2";"4";"1";"3";"1";"1";"1";"4";"2";"2";"2";"2";"1";"2";"3";"1";"2";"1";"2";"4";"3";"1";"4";7;"0";1;"vcu";"vcu";6;5,66666666666667;0,333333333333333;TRUE;FALSE;FALSE
"62";NA;"tv";"anti-first";8;9;8;8;8;4;3;5;4;5;"3";"1";"1";"1";"1";"5";"1";"3";"3";"1";"4";"1";"2";"1";"1";"1";"1";"1";"1";"1";"4";"1";"2";"1";"1";"4";"3";"3";"3";"3";"1";"1";"1";"1";"3";"1";"5";"2";"1";"3";"1";"1";"4";"1";"4";"1";"1";"2";"4";"2";"4";"2";"3";"1";"1";"5";"1";"4";"1";"1";"2";NA;9;"0";1;"vcu";"vcu";8;4,66666666666667;3,33333333333333;TRUE;FALSE;FALSE
"63";NA;"tv";"pro-first";8;8;8;8;8;5;5;5;5;5;"5";"2";"4";"1";"5";"3";"1";"2";"3";"1";"3";"1";"1";"2";"1";"1";"1";"5";"1";"1";"3";"2";"1";"1";"3";"3";"5";"5";"4";"2";"1";"1";"1";"1";"4";"1";"2";"4";"1";"1";"2";"2";"3";"1";"3";"3";"1";"4";"2";"2";"1";"3";"4";"1";"1";"5";"1";"1";"2";"1";"1";"2";6;"0";1;"vcu";"vcu";8;5;3;TRUE;FALSE;FALSE
"64";NA;"ms";"pro-first";7;7;6;8;7;6;5;5;5;5;"3";"3";"2";"4";"3";"2";"1";"1";"4";"4";"1";"1";"2";"4";"3";"1";"2";"1";"1";"1";"1";"2";"3";"1";"1";"3";"2";"2";"2";"1";"1";"3";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"1";"2";"1";"1";"2";"1";"1";"1";"3";"2";"2";"1";"2";"5";"1";"4";7;"0";1;"vcu";"vcu";7;5;2;TRUE;FALSE;FALSE
"65";NA;"ms";"pro-first";7;6;5;6;7;6;5;7;4;7;"2";"3";"3";"2";"3";"3";"2";"1";"4";"2";"1";"2";"1";"1";"2";"2";"2";"1";"2";"3";"3";"1";"1";"4";"4";"2";"1";"3";"5";"1";"1";"2";"3";"2";"2";"3";"4";"2";"1";"3";"2";"1";"3";"2";"1";"1";"2";"1";"4";"1";"2";"1";"3";"2";"3";"3";"3";"1";"1";"3";"1";"1";7;"0";1;"vcu";"vcu";6;6;0;TRUE;TRUE;TRUE
"66";NA;"tv";"anti-first";5;5;4;5;5;6;7;3;2;2;"2";"4";"2";"1";"4";"2";"3";"1";"2";"2";"2";"4";"2";"4";"5";"1";"4";"2";"3";"3";"3";"2";"5";"2";"3";"2";"2";"4";"4";"1";"4";"3";"5";"1";"3";"2";"2";"2";"1";"1";"4";"2";"1";"5";"2";"4";"2";"3";"3";"2";"2";"1";"4";"4";"3";"1";"2";"1";"5";"2";"1";"2";1;"0";1;"vcu";"vcu";4,66666666666667;2,33333333333333;2,33333333333333;TRUE;FALSE;FALSE
